0	1   Animalia_(book)	Animalia_(book)
5168	1	The_Horse_with_My_Name	The_Horse_with_My_Name
5169	1	The_Prow_Beast	The_Prow_Beast
5170	1	The_Rapture_of_the_Nerds	The_Rapture_of_the_Nerds
5171	1	The_Shield_Ring	The_Shield_Ring
5172	1	The_Whale_Road	The_Whale_Road
5173	1	Turbulent_Priests	Turbulent_Priests
5174	1	White_Fire_(novel)	White_Fire_(novel)
5175	1	A_Hole_in_Space	A_Hole_in_Space
5176	1	Age_of_Iron	Age_of_Iron
5177	1	Confessions_of_a_Crap_Artist	Confessions_of_a_Crap_Artist
5178	1	End_Zone	End_Zone
5179	1	Interstellar_Pig	Interstellar_Pig
5180	1	Man_of_Two_Worlds	Man_of_Two_Worlds
5181	1	The_Final_Unfinished_Voyage_of_Jack_Aubrey	The_Final_Unfinished_Voyage_of_Jack_Aubrey
5182	1	The_Summer_Tree	The_Summer_Tree
5183	1	Dans_le_ciel	Dans_le_ciel
5184	1	Encounter_in_the_Dawn	Encounter_in_the_Dawn
5185	1	She_and_Allan	She_and_Allan
5186	1	Avenger_of_Antares	Avenger_of_Antares
5187	1	Bloodstained_Oz	Bloodstained_Oz
5188	1	Blue_Island_(novel)	Blue_Island_(novel)
5189	1	Calamity_Town	Calamity_Town
5190	1	Gunpowder_Empire	Gunpowder_Empire
5191	1	He_Wouldn't_Kill_Patience	He_Wouldn't_Kill_Patience
5192	1	Jiken_series	Jiken_series
5193	1	Robert_Elsmere	Robert_Elsmere
5194	1	The_Man-Eater_of_Malgudi	The_Man-Eater_of_Malgudi
5195	1	The_Return_of_the_Dancing_Master	The_Return_of_the_Dancing_Master
5196	1	The_Wood_Beyond_the_World	The_Wood_Beyond_the_World
5197	1	This_Immortal	This_Immortal
5198	1	Undead_and_Uneasy	Undead_and_Uneasy
5199	1	Acorna's_Quest	Acorna's_Quest
5200	1	Black_Ships_Before_Troy	Black_Ships_Before_Troy
5201	1	The_Prague_Cemetery	The_Prague_Cemetery
5202	1	Three_Lives	Three_Lives
5203	1	Gunnar's_Daughter	Gunnar's_Daughter
5204	1	The_Annotated_Hobbit	The_Annotated_Hobbit
5205	1	A_Far_Country_(Winston_Churchill)	A_Far_Country_(Winston_Churchill)
5206	1	Chronic_City	Chronic_City
5207	1	More_Than_One_Universe	More_Than_One_Universe
5208	1	Neglected_People	Neglected_People
5209	1	Tales_of_Science_and_Sorcery	Tales_of_Science_and_Sorcery
5210	1	The_Dark_Man_and_Others	The_Dark_Man_and_Others
5211	1	The_Professor's_House	The_Professor's_House
5212	1	The_Queen_Elizabeth_Story	The_Queen_Elizabeth_Story
5213	1	Undead_and_Unreturnable	Undead_and_Unreturnable
5214	1	Death_Turns_the_Tables	Death_Turns_the_Tables
5215	1	A_Modern_Chronicle	A_Modern_Chronicle
5216	1	A_Nomad_of_the_Time_Streams	A_Nomad_of_the_Time_Streams
5217	1	Flower_Net	Flower_Net
5218	1	Man_of_Nazareth	Man_of_Nazareth
5219	1	Possessing_the_Secret_of_Joy	Possessing_the_Secret_of_Joy
5220	1	Precaution_(novel)	Precaution_(novel)
5221	1	Seedfolks	Seedfolks
5222	1	The_Bad_Book	The_Bad_Book
5223	1	The_S.I.L.V.E.R._Series	The_S.I.L.V.E.R._Series
5224	1	The_Stone_Dogs	The_Stone_Dogs
5225	1	All_the_Colours_of_Darkness	All_the_Colours_of_Darkness
5226	1	The_Assassin's_Song	The_Assassin's_Song
5227	1	The_Ten_Teacups	The_Ten_Teacups
5228	1	The_Wounded_Sky	The_Wounded_Sky
5229	1	Chike_and_the_River	Chike_and_the_River
5230	1	Darkness_and_the_Light	Darkness_and_the_Light
5231	1	Heroes_in_the_Wind	Heroes_in_the_Wind
5232	1	La_Petite_Fadette	La_Petite_Fadette
5233	1	Nightmares_and_Daydreams	Nightmares_and_Daydreams
5234	1	One_Winter_in_Eden	One_Winter_in_Eden
5235	1	Revelations_in_Black	Revelations_in_Black
5236	1	Rhialto_the_Marvellous	Rhialto_the_Marvellous
5237	1	Simon_(novel)	Simon_(novel)
5238	1	The_Adventures_of_Una_Persson_and_Catherine_Cornelius_in_the_20th_Century	The_Adventures_of_Una_Persson_and_Catherine_Cornelius_in_the_20th_Century
5239	1	The_Cathedral_Clergy	The_Cathedral_Clergy
5240	1	The_Crimson_Patch	The_Crimson_Patch
5241	1	Anthills_of_the_Savannah	Anthills_of_the_Savannah
5242	1	The_Ice_Limit	The_Ice_Limit
5243	1	The_Punch_and_Judy_Murders	The_Punch_and_Judy_Murders
5244	1	Maybe_the_Moon	Maybe_the_Moon
5245	1	The_Mother_Hunt	The_Mother_Hunt
5246	1	Poor_Miss_Finch	Poor_Miss_Finch
5247	1	The_Dogs_of_Riga	The_Dogs_of_Riga
5248	1	Dealing:_or_the_Berkeley-to-Boston_Forty-Brick_Lost-Bag_Blues	Dealing:_or_the_Berkeley-to-Boston_Forty-Brick_Lost-Bag_Blues
5249	1	By_the_Light_of_the_Green_Star	By_the_Light_of_the_Green_Star
5250	1	Dark_Dream	Dark_Dream
5251	1	Just_Above_My_Head	Just_Above_My_Head
5252	1	One_Fine_Day_in_the_Middle_of_the_Night	One_Fine_Day_in_the_Middle_of_the_Night
5253	1	Tell_Me_How_Long_the_Train's_Been_Gone	Tell_Me_How_Long_the_Train's_Been_Gone
5254	1	The_Agent_of_Death	The_Agent_of_Death
5255	1	The_Prince_and_the_Pilgrim	The_Prince_and_the_Pilgrim
5256	1	The_Talbot_Odyssey	The_Talbot_Odyssey
5257	1	Under_the_Green_Star	Under_the_Green_Star
5258	1	Venus_with_Pistol	Venus_with_Pistol
5259	1	The_Abbot	The_Abbot
5260	1	The_Adventures_of_Roderick_Random	The_Adventures_of_Roderick_Random
5261	1	The_Italian_(novel)	The_Italian_(novel)
5262	1	Poor_White_(novel)	Poor_White_(novel)
5263	1	The_Black_Dwarf_(novel)	The_Black_Dwarf_(novel)
5264	1	The_Shadow_Line	The_Shadow_Line
5265	1	The_Temptation_of_Saint_Anthony_(Flaubert)	The_Temptation_of_Saint_Anthony_(Flaubert)
5266	1	A_Mysterious_Affair_of_Style	A_Mysterious_Affair_of_Style
5267	1	Armada_of_Antares	Armada_of_Antares
5268	1	Beds_in_the_East	Beds_in_the_East
5269	1	Death_of_a_Doxy	Death_of_a_Doxy
5270	1	Diamonds_Are_Forever_(novel)	Diamonds_Are_Forever_(novel)
5271	1	Memory_(Bujold_novel)	Memory_(Bujold_novel)
5272	1	Piece_of_My_Heart_(novel)	Piece_of_My_Heart_(novel)
5273	1	Requiem:_A_Hallucination	Requiem:_A_Hallucination
5274	1	Runaway_(book)	Runaway_(book)
5275	1	Shadows_in_Flight	Shadows_in_Flight
5276	1	Silver_(Andrew_Motion_novel)	Silver_(Andrew_Motion_novel)
5277	1	Sir_Harold_and_the_Gnome_King	Sir_Harold_and_the_Gnome_King
5278	1	Tehanu	Tehanu
5279	1	The_Holy_Sinner	The_Holy_Sinner
5280	1	The_Invaders_(Brotherband)	The_Invaders_(Brotherband)
5281	1	The_Postman	The_Postman
5282	1	The_Stories_of_Vladimir_Nabokov	The_Stories_of_Vladimir_Nabokov
5283	1	The_Wizard_of_the_Emerald_City	The_Wizard_of_the_Emerald_City
5284	1	Untouched_by_Human_Hands	Untouched_by_Human_Hands
5285	1	Goldfinger_(novel)	Goldfinger_(novel)
5286	1	Our_Man_in_Havana	Our_Man_in_Havana
5287	1	The_Fall_(Camus_novel)	The_Fall_(Camus_novel)
5288	1	Israel_Potter	Israel_Potter
5289	1	Many_Marriages	Many_Marriages
5290	1	Radetzky_March_(novel)	Radetzky_March_(novel)
5291	1	Skylark_Three	Skylark_Three
5292	1	The_4-Dimensional_Nightmare	The_4-Dimensional_Nightmare
5293	1	Jacques_the_Fatalist	Jacques_the_Fatalist
5294	1	Blue_at_the_Mizzen	Blue_at_the_Mizzen
5295	1	Reach_for_Tomorrow	Reach_for_Tomorrow
5296	1	The_Book_of_Skulls	The_Book_of_Skulls
5297	1	A_Place_So_Foreign_and_Eight_More	A_Place_So_Foreign_and_Eight_More
5298	1	Post_Captain_(novel)	Post_Captain_(novel)
5299	1	The_Fortune_of_War	The_Fortune_of_War
5300	1	The_High_Crusade	The_High_Crusade
5301	1	The_Ionian_Mission	The_Ionian_Mission
5302	1	Anne_of_Ingleside	Anne_of_Ingleside
5303	1	Anne_of_Windy_Poplars	Anne_of_Windy_Poplars
5304	1	Anne_of_the_Island	Anne_of_the_Island
5305	1	The_Listerdale_Mystery	The_Listerdale_Mystery
5306	1	The_Original_of_Laura	The_Original_of_Laura
5307	1	The_Princess_and_the_Goblin	The_Princess_and_the_Goblin
5308	1	A_Pattern_of_Roses	A_Pattern_of_Roses
5309	1	Boodle_(The_Saint)	Boodle_(The_Saint)
5310	1	Dragon's_Bait	Dragon's_Bait
5311	1	Fugue_for_a_Darkening_Island	Fugue_for_a_Darkening_Island
5312	1	Hoity_Toity_(novel)	Hoity_Toity_(novel)
5313	1	Horowitz_Horror	Horowitz_Horror
5314	1	Lionel_Asbo:_State_of_England	Lionel_Asbo:_State_of_England
5315	1	The_Hacker_and_the_Ants	The_Hacker_and_the_Ants
5316	1	The_Musical_Sancho_Panza	The_Musical_Sancho_Panza
5317	1	Winter_in_Eden	Winter_in_Eden
5318	1	Across_the_Wall:_A_Tale_of_the_Abhorsen_and_Other_Stories	Across_the_Wall:_A_Tale_of_the_Abhorsen_and_Other_Stories
5319	1	Ninety-Three	Ninety-Three
5320	1	The_Green_Futures_of_Tycho	The_Green_Futures_of_Tycho
5321	1	The_Man_Who_Laughs	The_Man_Who_Laughs
5322	1	Toilers_of_the_Sea	Toilers_of_the_Sea
5323	1	Tom_Sawyer_Abroad	Tom_Sawyer_Abroad
5324	1	Tower_of_Glass	Tower_of_Glass
5325	1	Company_K	Company_K
5326	1	Mindstar_Rising	Mindstar_Rising
5327	1	Scandal_at_High_Chimneys	Scandal_at_High_Chimneys
5328	1	Steel_Beach	Steel_Beach
5329	1	The_Changing_Land	The_Changing_Land
5330	1	The_Last_Voyage_of_Somebody_the_Sailor	The_Last_Voyage_of_Somebody_the_Sailor
5331	1	The_Left_Hand_of_Darkness	The_Left_Hand_of_Darkness
5332	1	The_Phoenix_Unchained	The_Phoenix_Unchained
5333	1	The_Waxworks_Murder	The_Waxworks_Murder
5334	1	Bumper_Crop	Bumper_Crop
5335	1	Mad_Dog_Summer_and_Other_Stories	Mad_Dog_Summer_and_Other_Stories
5336	1	Triple_Feature	Triple_Feature
5337	1	A_Letter_of_Mary	A_Letter_of_Mary
5338	1	Clans_of_the_Alphane_Moon	Clans_of_the_Alphane_Moon
5339	1	Double_Sin_and_Other_Stories	Double_Sin_and_Other_Stories
5340	1	Miss_Marple's_Final_Cases_and_Two_Other_Stories	Miss_Marple's_Final_Cases_and_Two_Other_Stories
5341	1	Our_Friends_from_Frolix_8	Our_Friends_from_Frolix_8
5342	1	Puttering_About_in_a_Small_Land	Puttering_About_in_a_Small_Land
5343	1	The_Golden_Ball_and_Other_Stories	The_Golden_Ball_and_Other_Stories
5344	1	The_Golden_Spiders	The_Golden_Spiders
5345	1	The_Lion's_Game	The_Lion's_Game
5346	1	The_Secret_Hour	The_Secret_Hour
5347	1	The_Werewolf_of_Fever_Swamp	The_Werewolf_of_Fever_Swamp
5348	1	The_Zap_Gun	The_Zap_Gun
5349	1	Old_Mortality	Old_Mortality
5350	1	Six_Days_of_the_Condor	Six_Days_of_the_Condor
5351	1	The_Thousand_Orcs	The_Thousand_Orcs
5352	1	Jungle_Tales_of_Tarzan	Jungle_Tales_of_Tarzan
5353	1	Tarzan_and_the_Jewels_of_Opar	Tarzan_and_the_Jewels_of_Opar
5354	1	Tarzan_the_Terrible	Tarzan_the_Terrible
5355	1	The_Beasts_of_Tarzan	The_Beasts_of_Tarzan
5356	1	The_Son_of_Tarzan	The_Son_of_Tarzan
5357	1	The_Camp_of_the_Saints	The_Camp_of_the_Saints
5358	1	The_Sands_of_Mars	The_Sands_of_Mars
5359	1	Avalon_High	Avalon_High
5360	1	David_Elginbrod	David_Elginbrod
5361	1	Land_Beyond_the_Map	Land_Beyond_the_Map
5362	1	The_Other_House	The_Other_House
5363	1	Transit_to_Scorpio	Transit_to_Scorpio
5364	1	A_Winter_in_Majorca	A_Winter_in_Majorca
5365	1	Cat_of_Many_Tails	Cat_of_Many_Tails
5366	1	Curse_of_the_Viking_Grave	Curse_of_the_Viking_Grave
5367	1	Her_Mother's_Hope	Her_Mother's_Hope
5368	1	Imperial_Woman	Imperial_Woman
5369	1	Jerusalem_Commands	Jerusalem_Commands
5370	1	Operation_Luna	Operation_Luna
5371	1	Ranald_Bannerman's_Boyhood	Ranald_Bannerman's_Boyhood
5372	1	The_Captain_and_the_Enemy	The_Captain_and_the_Enemy
5373	1	The_Lives_of_Christopher_Chant	The_Lives_of_Christopher_Chant
5374	1	The_Star_Conquerors	The_Star_Conquerors
5375	1	The_Unusual_Life_of_Tristan_Smith	The_Unusual_Life_of_Tristan_Smith
5376	1	A_Smuggler's_Bible	A_Smuggler's_Bible
5377	1	The_American_Gun_Mystery	The_American_Gun_Mystery
5378	1	The_Horror_in_the_Museum_and_Other_Revisions	The_Horror_in_the_Museum_and_Other_Revisions
5379	1	The_Marriage_of_William_Ashe	The_Marriage_of_William_Ashe
5380	1	Maximum_Ride:_The_Angel_Experiment	Maximum_Ride:_The_Angel_Experiment
5381	1	Strange_Wine	Strange_Wine
5382	1	Death_of_a_Ghost	Death_of_a_Ghost
5383	1	Fire_Time	Fire_Time
5384	1	Lord_Sunday	Lord_Sunday
5385	1	The_13_Clocks	The_13_Clocks
5386	1	The_Adventures_of_Super_Diaper_Baby	The_Adventures_of_Super_Diaper_Baby
5387	1	The_Case_of_the_Late_Pig	The_Case_of_the_Late_Pig
5388	1	Psychoshop	Psychoshop
5389	1	A_Conspiracy_of_Paper	A_Conspiracy_of_Paper
5390	1	A_Spectacle_of_Corruption	A_Spectacle_of_Corruption
5391	1	Dance_Hall_of_the_Dead	Dance_Hall_of_the_Dead
5392	1	My_Friend_Leonard	My_Friend_Leonard
5393	1	A_Woman_in_Amber	A_Woman_in_Amber
5394	1	Arena_of_Antares	Arena_of_Antares
5395	1	Conan_the_Wanderer	Conan_the_Wanderer
5396	1	Death's_Master	Death's_Master
5397	1	Disclosures_in_Scarlet	Disclosures_in_Scarlet
5398	1	Jennie_(novel)	Jennie_(novel)
5399	1	Lionel_Lincoln	Lionel_Lincoln
5400	1	Millroy_the_Magician	Millroy_the_Magician
5401	1	Mind_Fields	Mind_Fields
5402	1	My_Late_Wives	My_Late_Wives
5403	1	Shopgirl_(novella)	Shopgirl_(novella)
5404	1	Skinwalkers_(novel)	Skinwalkers_(novel)
5405	1	Ten-Thirty_on_a_Summer_Night	Ten-Thirty_on_a_Summer_Night
5406	1	The_Bride_Price	The_Bride_Price
5407	1	The_Drowned_Vault	The_Drowned_Vault
5408	1	The_Saint_in_Miami	The_Saint_in_Miami
5409	1	Vengeance_of_Orion	Vengeance_of_Orion
5410	1	Absolute_Midnight	Absolute_Midnight
5411	1	Captain_Underpants_and_the_Wrath_of_the_Wicked_Wedgie_Woman	Captain_Underpants_and_the_Wrath_of_the_Wicked_Wedgie_Woman
5412	1	Disorder_and_Early_Sorrow	Disorder_and_Early_Sorrow
5413	1	A_Shade_of_Difference	A_Shade_of_Difference
5414	1	Capable_of_Honor	Capable_of_Honor
5415	1	The_Return_of_Tarzan	The_Return_of_Tarzan
5416	1	Traitor's_Purse	Traitor's_Purse
5417	1	Tarzan_and_the_Ant_Men	Tarzan_and_the_Ant_Men
5418	1	Norstrilia	Norstrilia
5419	1	Balthasar's_Odyssey	Balthasar's_Odyssey
5420	1	Fifty_Degrees_Below	Fifty_Degrees_Below
5421	1	Gene_Wolfe's_Book_of_Days	Gene_Wolfe's_Book_of_Days
5422	1	Operation_Chaos_(novel)	Operation_Chaos_(novel)
5423	1	Play_It_as_It_Lays	Play_It_as_It_Lays
5424	1	Pubis_Angelical	Pubis_Angelical
5425	1	Teacher_Man	Teacher_Man
5426	1	The_Man_Who_Loved_Children	The_Man_Who_Loved_Children
5427	1	The_Man_on_the_Balcony	The_Man_on_the_Balcony
5428	1	The_Shrouded_Planet	The_Shrouded_Planet
5429	1	The_Watch_That_Ends_the_Night	The_Watch_That_Ends_the_Night
5430	1	Werewolves_in_Their_Youth	Werewolves_in_Their_Youth
5431	1	The_Warrior's_Apprentice	The_Warrior's_Apprentice
5432	1	Crystal_Mask	Crystal_Mask
5433	1	The_Briar_King	The_Briar_King
5434	1	The_Diamond_Chariot	The_Diamond_Chariot
5435	1	The_Emerald_Wand_of_Oz	The_Emerald_Wand_of_Oz
5436	1	The_Sledding_Hill	The_Sledding_Hill
5437	1	Alias_the_Saint	Alias_the_Saint
5438	1	Before_the_Fact	Before_the_Fact
5439	1	Follow_the_Saint	Follow_the_Saint
5440	1	Prelude_for_War	Prelude_for_War
5441	1	Saint_Errant	Saint_Errant
5442	1	The_Brighter_Buccaneer	The_Brighter_Buccaneer
5443	1	The_River_of_Time	The_River_of_Time
5444	1	The_Saint_Goes_On	The_Saint_Goes_On
5445	1	The_Saint_Goes_West	The_Saint_Goes_West
5446	1	The_Saint_Sees_it_Through	The_Saint_Sees_it_Through
5447	1	The_Saint_Steps_In	The_Saint_Steps_In
5448	1	The_Saint_in_Europe	The_Saint_in_Europe
5449	1	The_Saint_on_the_Spanish_Main	The_Saint_on_the_Spanish_Main
5450	1	To_Ride_Pegasus	To_Ride_Pegasus
5451	1	After_the_First_Death	After_the_First_Death
5452	1	Thanks_to_the_Saint	Thanks_to_the_Saint
5453	1	The_Black_Flame_(novel)	The_Black_Flame_(novel)
5454	1	The_Keeper_of_the_Isis_Light	The_Keeper_of_the_Isis_Light
5455	1	The_Master_of_Petersburg	The_Master_of_Petersburg
5456	1	The_Saint_in_the_Sun	The_Saint_in_the_Sun
5457	1	The_Zanzibar_Cat	The_Zanzibar_Cat
5458	1	Trust_the_Saint	Trust_the_Saint
5459	1	Problem_at_Pollensa_Bay_and_Other_Stories	Problem_at_Pollensa_Bay_and_Other_Stories
5460	1	The_First_Century_after_Beatrice	The_First_Century_after_Beatrice
5461	1	The_Gardens_of_Light	The_Gardens_of_Light
5462	1	The_Scarlet_Gang_of_Asakusa	The_Scarlet_Gang_of_Asakusa
5463	1	Aunt_Jane's_Nieces	Aunt_Jane's_Nieces
5464	1	Dorsai!	Dorsai!
5465	1	Jovah's_Angel	Jovah's_Angel
5466	1	Killer_in_the_Rain	Killer_in_the_Rain
5467	1	More_Tales_of_the_Unexpected	More_Tales_of_the_Unexpected
5468	1	River_of_Blue_Fire	River_of_Blue_Fire
5469	1	T_zero	T_zero
5470	1	The_Doctor_Is_Sick	The_Doctor_Is_Sick
5471	1	The_Pinhoe_Egg	The_Pinhoe_Egg
5472	1	Time_for_a_Tiger	Time_for_a_Tiger
5473	1	Two_Fables	Two_Fables
5474	1	Evening_Class_(novel)	Evening_Class_(novel)
5475	1	The_Ghost_King	The_Ghost_King
5476	1	The_Orc_King	The_Orc_King
5477	1	A_God_in_Ruins	A_God_in_Ruins
5478	1	Aunt_Jane's_Nieces_on_the_Ranch	Aunt_Jane's_Nieces_on_the_Ranch
5479	1	Blue_Noon	Blue_Noon
5480	1	Forest_of_Secrets	Forest_of_Secrets
5481	1	Grand_Canary_(novel)	Grand_Canary_(novel)
5482	1	Kennedy's_Brain	Kennedy's_Brain
5483	1	No_Way_to_Treat_a_First_Lady	No_Way_to_Treat_a_First_Lady
5484	1	Rising_Storm_(novel)	Rising_Storm_(novel)
5485	1	Skeleton_Coast_(novel)	Skeleton_Coast_(novel)
5486	1	Starcross_(novel)	Starcross_(novel)
5487	1	The_Fifth_Woman	The_Fifth_Woman
5488	1	The_Final_Deduction	The_Final_Deduction
5489	1	The_Judas_Window	The_Judas_Window
5490	1	The_Man_Who_Smiled	The_Man_Who_Smiled
5491	1	The_White_Lioness	The_White_Lioness
5492	1	Touching_Darkness	Touching_Darkness
5493	1	Ireland:_Awakening	Ireland:_Awakening
5494	1	Bright_Shiny_Morning	Bright_Shiny_Morning
5495	1	Two_to_the_Fifth	Two_to_the_Fifth
5496	1	Hawks_of_Outremer_(collection)	Hawks_of_Outremer_(collection)
5497	1	Mayhem_on_Bear_Creek	Mayhem_on_Bear_Creek
5498	1	Return_to_Mars	Return_to_Mars
5499	1	The_Ancient	The_Ancient
5500	1	The_Ethical_Assassin	The_Ethical_Assassin
5501	1	The_Gate_House	The_Gate_House
5502	1	The_Pride_of_Bear_Creek	The_Pride_of_Bear_Creek
5503	1	The_Road_of_Azrael	The_Road_of_Azrael
5504	1	Tigers_of_the_Sea	Tigers_of_the_Sea
5505	1	1985_(Anthony_Burgess_novel)	1985_(Anthony_Burgess_novel)
5506	1	Kabumpo_in_Oz	Kabumpo_in_Oz
5507	1	North_and_South_(Gaskell_novel)	North_and_South_(Gaskell_novel)
5508	1	Quentin_Durward	Quentin_Durward
5509	1	The_Awkward_Age	The_Awkward_Age
5510	1	Zadig	Zadig
5511	1	Circle_of_Friends_(novel)	Circle_of_Friends_(novel)
5512	1	Conan_the_Adventurer_(collection)	Conan_the_Adventurer_(collection)
5513	1	Dyad_(novel)	Dyad_(novel)
5514	1	Isle_of_the_Dead_(Zelazny_novel)	Isle_of_the_Dead_(Zelazny_novel)
5515	1	Kidnapped_(novel)	Kidnapped_(novel)
5516	1	New_York_(novel)	New_York_(novel)
5517	1	The_Black_Mountain	The_Black_Mountain
5518	1	The_Comedians_(novel)	The_Comedians_(novel)
5519	1	Aftermath_(Peter_Robinson_novel)	Aftermath_(Peter_Robinson_novel)
5520	1	Alaska_(novel)	Alaska_(novel)
5521	1	Assassin_(Cain_novel)	Assassin_(Cain_novel)
5522	1	Balthazar_(novel)	Balthazar_(novel)
5523	1	Basil_(novel)	Basil_(novel)
5524	1	Billy_Budd	Billy_Budd
5525	1	Brideshead_Revisited	Brideshead_Revisited
5526	1	Cannonball_(novel)	Cannonball_(novel)
5527	1	Centennial_(novel)	Centennial_(novel)
5528	1	Clandestine_(novel)	Clandestine_(novel)
5529	1	Close_to_Home_(novel)	Close_to_Home_(novel)
5530	1	Coma_(novel)	Coma_(novel)
5531	1	Conan_(collection)	Conan_(collection)
5532	1	Cube_Route	Cube_Route
5533	1	Currant_Events	Currant_Events
5534	1	Deadline_(Crutcher_novel)	Deadline_(Crutcher_novel)
5535	1	Depths_(novel)	Depths_(novel)
5536	1	Desolation_Island_(novel)	Desolation_Island_(novel)
5537	1	Duo_(novel)	Duo_(novel)
5538	1	Dust_to_Dust_(novel)	Dust_to_Dust_(novel)
5539	1	Echo_Park_(novel)	Echo_Park_(novel)
5540	1	Eclipse_(Meyer_novel)	Eclipse_(Meyer_novel)
5541	1	Empire_(Vidal_novel)	Empire_(Vidal_novel)
5542	1	Exile_(Forgotten_Realms_novel)	Exile_(Forgotten_Realms_novel)
5543	1	Exodus_(Uris_novel)	Exodus_(Uris_novel)
5544	1	Expiration_Date_(novel)	Expiration_Date_(novel)
5545	1	Giles_Goat-Boy	Giles_Goat-Boy
5546	1	Jazz_(novel)	Jazz_(novel)
5547	1	Jenny_(novel)	Jenny_(novel)
5548	1	Kingdom_Come_(Ballard_novel)	Kingdom_Come_(Ballard_novel)
5549	1	Lilith_(novel)	Lilith_(novel)
5550	1	Live_and_Let_Die_(novel)	Live_and_Let_Die_(novel)
5551	1	Mantissa_(novel)	Mantissa_(novel)
5552	1	Meet_the_Tiger	Meet_the_Tiger
5553	1	Mutation_(novel)	Mutation_(novel)
5554	1	Never_Surrender_(novel)	Never_Surrender_(novel)
5555	1	No_Way_Out_(novel)	No_Way_Out_(novel)
5556	1	Oliver_Twist	Oliver_Twist
5557	1	Pulp_(novel)	Pulp_(novel)
5558	1	Sebastian_(Durrell_novel)	Sebastian_(Durrell_novel)
5559	1	Shadow_Game_(novel)	Shadow_Game_(novel)
5560	1	Sketches_by_Boz	Sketches_by_Boz
5561	1	Software_(novel)	Software_(novel)
5562	1	Space_(novel)	Space_(novel)
5563	1	The_Heart_of_Midlothian	The_Heart_of_Midlothian
5564	1	The_Hollow_Man_(Carr_novel)	The_Hollow_Man_(Carr_novel)
5565	1	The_Idiot	The_Idiot
5566	1	The_Iron_Man_&_Other_Tales_of_the_Ring	The_Iron_Man_&_Other_Tales_of_the_Ring
5567	1	The_Quest_of_Erebor	The_Quest_of_Erebor
5568	1	The_Sentinel_(anthology)	The_Sentinel_(anthology)
5569	1	The_Waves	The_Waves
5570	1	The_Whitby_Witches	The_Whitby_Witches
5571	1	The_White_Castle	The_White_Castle
5572	1	Typhoon_(novella)	Typhoon_(novella)
5573	1	Victory_(novel)	Victory_(novel)
5574	1	Warriors:_Power_of_Three	Warriors:_Power_of_Three
5575	1	Witch_&_Wizard:_The_Fire	Witch_&_Wizard:_The_Fire
5576	1	A_Connecticut_Yankee_in_King_Arthur's_Court	A_Connecticut_Yankee_in_King_Arthur's_Court
5577	1	A_Time_for_George_Stavros	A_Time_for_George_Stavros
5578	1	Chronicler_of_the_Winds	Chronicler_of_the_Winds
5579	1	Details_of_a_Sunset_and_Other_Stories	Details_of_a_Sunset_and_Other_Stories
5580	1	Exiled_from_Almost_Everywhere	Exiled_from_Almost_Everywhere
5581	1	Fathers_and_Sons_(novel)	Fathers_and_Sons_(novel)
5582	1	Hawaii_(novel)	Hawaii_(novel)
5583	1	House_of_Meetings	House_of_Meetings
5584	1	Il_segreto_del_Bosco_Vecchio	Il_segreto_del_Bosco_Vecchio
5585	1	Jamaica_Inn_(novel)	Jamaica_Inn_(novel)
5586	1	Lady_Athlyne	Lady_Athlyne
5587	1	Myths_of_the_Near_Future	Myths_of_the_Near_Future
5588	1	Persistence_of_Memory	Persistence_of_Memory
5589	1	Playing_with_Fire_(novel)	Playing_with_Fire_(novel)
5590	1	Poor_Folk	Poor_Folk
5591	1	Sassinak	Sassinak
5592	1	Shroud_for_a_Nightingale	Shroud_for_a_Nightingale
5593	1	Something_Leather	Something_Leather
5594	1	The_Apprenticeship_of_Duddy_Kravitz_(novel)	The_Apprenticeship_of_Duddy_Kravitz_(novel)
5595	1	The_Casino_Murder_Case	The_Casino_Murder_Case
5596	1	The_Darkest_Road	The_Darkest_Road
5597	1	The_Golden_Notebook	The_Golden_Notebook
5598	1	The_Lollipop_Shoes	The_Lollipop_Shoes
5599	1	Wielding_a_Red_Sword	Wielding_a_Red_Sword
5600	1	Women_and_Men	Women_and_Men
5601	1	Yellowfang's_Secret	Yellowfang's_Secret
5602	1	99_Fables	99_Fables
5603	1	Castle_Dangerous	Castle_Dangerous
5604	1	Faceless_Killers	Faceless_Killers
5605	1	Locked_Rooms	Locked_Rooms
5606	1	Parade's_End	Parade's_End
5607	1	Smiles_to_Go	Smiles_to_Go
5608	1	The_Concrete_Blonde	The_Concrete_Blonde
5609	1	The_Misfortunes_of_Mr._Teal	The_Misfortunes_of_Mr._Teal
5610	1	The_Shoulder_of_Shasta	The_Shoulder_of_Shasta
5611	1	The_Vendor_of_Sweets	The_Vendor_of_Sweets
5612	1	Dagon_and_Other_Macabre_Tales	Dagon_and_Other_Macabre_Tales
5613	1	Death_in_Venice	Death_in_Venice
5614	1	Dissident_Gardens	Dissident_Gardens
